date,000338.SZ,002027.SZ,002371.SZ,600009.SH,600029.SH,600183.SH,600406.SH,600900.SH,601989.SH,601998.SH
2011-03-24,8.6078,1.5621,19.5729,11.9115,7.1681,3.9566,7.9351,4.8314,7.8558,2.9208
2011-03-25,8.6184,1.5621,19.9187,12.0035,7.3093,4.0122,8.1619,4.8314,7.8558,2.9696
2011-03-28,8.5958,1.6074,19.2187,12.0035,7.3005,4.0782,7.9993,4.8135,7.8558,3.0129
2011-03-29,8.3444,1.6346,19.0803,11.5434,7.2122,4.0747,7.674,4.7538,7.8558,3.105
2011-03-30,8.3128,1.5961,18.6276,11.5434,7.2034,4.1268,7.7106,4.7538,7.8558,3.1267
2011-03-31,8.0057,1.544,17.8627,11.3427,7.0975,3.9601,7.6236,4.7598,7.8558,3.0725
2011-04-01,8.1201,1.5667,17.9842,12.4803,7.1328,3.9635,7.6854,4.7598,7.8558,3.105
2011-04-06,8.111,1.5757,17.8145,12.4635,6.9651,3.9635,7.4518,4.8314,7.8558,3.1484
2011-04-07,8.1411,1.5803,17.8166,12.6392,6.9739,3.9566,7.5617,4.8613,7.8558,3.1484
2011-04-08,8.2601,1.5893,18.2064,12.4468,6.9827,3.9566,7.9695,4.8434,7.8558,3.1159
2011-04-11,8.516,1.5825,17.6678,12.2711,6.8503,3.8906,7.9924,4.8613,7.8558,3.078
2011-04-12,8.3895,1.6029,17.7726,12.2962,7.4064,3.9601,7.8824,4.9807,8.2549,3.0563
2011-04-13,8.4166,1.6142,17.8249,12.4803,7.3535,4.0295,7.9626,4.9688,8.3502,3.0834
2011-04-14,8.3474,1.587,17.7495,12.4719,7.2564,3.9635,7.9214,4.9449,8.2251,3.0888
2011-04-15,8.388,1.5803,17.8899,12.4133,7.3005,3.9601,7.9924,4.933,8.1119,3.1538
2011-04-18,8.4979,1.6165,17.6279,12.6978,7.4506,4.0573,7.9191,4.9927,7.9452,3.143
2011-04-19,8.2796,1.6233,17.5022,12.6308,7.4153,3.9967,8.0176,4.8732,7.8678,3.0563
2011-04-20,8.245,1.6414,17.6196,12.6392,7.4771,3.9753,8.6063,4.8493,7.8856,3.0725
2011-04-21,8.245,1.6708,17.8208,12.5974,7.6978,4.0573,8.5926,4.8673,7.8975,3.0888
2011-04-22,8.0508,1.6369,17.7453,12.3297,7.8831,3.8862,8.9453,4.8852,7.9333,3.0834
2011-04-25,7.9033,1.6006,17.4163,12.0871,7.9184,3.7044,8.6223,4.8075,7.4925,3.0671
2011-04-26,7.9229,1.5486,17.3618,12.0453,8.0067,3.6972,8.4941,4.7956,7.3555,3.0509
2011-04-27,7.7031,1.5621,17.2842,11.7442,7.9184,3.6687,8.3131,4.8434,7.2603,3.0942
2011-04-28,7.6022,1.4806,16.7142,11.694,7.3623,3.5796,8.1046,4.7717,6.9327,3.0942
2011-04-29,7.6775,1.5101,16.7184,11.8696,7.6713,3.6651,8.2925,4.915,7.2483,3.0129
2011-05-03,7.7031,1.544,17.1983,12.062,7.6713,3.7222,8.2925,4.9389,7.2662,3.0238
2011-05-04,7.4878,1.501,17.0139,11.9115,7.4153,3.5938,8.1436,4.8553,7.0161,2.9371
2011-05-05,7.3192,1.5078,17.104,12.0537,7.3888,3.6117,8.1138,4.8434,7.0161,2.9479
2011-05-06,7.2033,1.5259,16.9824,12.313,7.6713,3.6224,8.2031,4.9389,7.0816,2.9316
2011-05-09,7.4381,1.535,16.8672,12.3213,7.5742,3.6331,8.4597,4.9748,7.1292,2.9154
2011-05-10,7.4637,1.5486,16.7624,12.2293,7.5389,3.6402,8.4253,4.9807,7.2305,2.9371
2011-05-11,7.3433,1.5486,16.6199,12.0537,7.6713,3.6437,8.6086,4.921,7.2662,2.9316
2011-05-12,7.2274,1.5237,16.9761,11.8027,7.5477,3.5689,8.4483,4.915,7.2007,2.8937
2011-05-13,7.2695,1.5554,16.3474,12.0453,7.3623,3.6188,8.3956,4.8971,7.3317,2.9371
2011-05-16,7.1536,1.5825,16.0121,11.7191,7.1593,3.6188,8.2352,4.8374,7.2603,2.9045
2011-05-17,7.3463,1.5667,15.6872,11.6103,7.1681,3.6509,8.139,4.8075,7.2841,2.9045
2011-05-18,7.3463,1.6052,15.3833,11.5016,7.2564,3.6402,8.1207,4.8255,7.4628,2.9154
2011-05-19,7.2906,1.5848,15.3624,11.6689,7.1504,3.6331,8.1665,4.7299,7.3913,2.8991
2011-05-20,7.2138,1.5825,15.1695,11.6856,7.1063,3.6544,8.068,4.7299,7.3019,2.9804
2011-05-23,7.0437,1.4942,14.589,11.4263,6.7973,3.5118,7.6488,4.4432,7.3019,2.9208
2011-05-24,7.0874,1.5327,14.4402,11.4514,6.8591,3.4762,7.6098,4.4492,7.1352,2.8449
2011-05-25,7.0287,1.5418,14.3983,11.2423,6.6119,3.3906,7.4976,4.4313,7.165,2.7691
2011-05-26,7.0196,1.6957,14.1468,11.3092,6.6031,3.3514,7.5045,4.4074,7.1292,2.7691
2011-05-27,7.0603,1.6187,13.6752,11.1252,6.5678,3.3443,7.5801,4.3835,6.7719,2.7745
2011-05-30,6.9669,1.458,13.6312,11.0499,6.6119,3.248,7.5205,4.3656,6.5694,2.7853
2011-05-31,7.0874,1.4761,13.8303,11.1754,6.6119,3.3157,7.6625,4.4194,6.748,2.8016
2011-06-01,7.0241,1.5033,13.9246,11.2088,6.7973,3.3193,7.6465,4.4194,7.0399,2.7799
2011-06-02,6.8164,1.4354,13.4929,10.8491,6.7885,3.2694,7.5503,4.4194,7.0339,2.6715
2011-06-03,6.8691,1.4444,13.7695,11.0499,6.8768,3.3122,7.6327,4.4313,7.0339,2.6878
2011-06-07,6.8947,1.4489,13.8576,11.0415,6.8768,3.3407,7.9489,4.4492,7.159,2.6932
2011-06-08,6.8495,1.4739,14.0797,10.9579,6.868,3.3193,7.9855,4.4373,7.2186,2.6878
2011-06-09,6.7366,1.4218,14.0441,10.8408,6.5855,3.2373,7.9122,4.3835,7.0935,2.6607
2011-06-10,6.7998,1.424,13.6501,10.7738,6.5413,3.2444,7.9214,4.4253,7.3972,2.6661
2011-06-13,6.7155,1.4105,13.6438,10.6066,6.453,3.2444,7.9695,4.4492,7.3972,2.6553
2011-06-14,6.845,1.4331,13.7423,10.6066,6.559,3.2801,7.9993,4.4552,7.4806,2.6824
2011-06-15,6.7441,1.4218,13.6249,10.4644,6.4707,3.2516,7.9489,4.4373,7.4449,2.6444
2011-06-16,6.6252,1.3923,13.5977,10.3807,6.5413,3.1731,7.8046,4.3955,7.2841,2.6173
2011-06-17,6.4732,1.3584,13.5977,10.3891,6.4795,3.1624,7.6992,4.4014,7.6117,2.5686
2011-06-20,6.2775,1.3108,12.8704,10.1967,6.3118,3.0947,7.7152,4.4014,7.6117,2.5306
2011-06-21,6.3347,1.3244,13.0213,10.3054,6.3383,3.1303,7.8412,4.4253,7.6712,2.5306
2011-06-22,6.3588,1.3108,13.0171,10.2552,6.4354,3.1303,8.0703,4.4313,7.6652,2.5361
2011-06-23,6.6433,1.3403,13.2875,10.4894,6.4707,3.191,8.249,4.4561,7.6173,2.5686
2011-06-24,6.845,1.3652,13.7695,10.6902,6.9739,3.2801,8.2421,4.5118,7.6173,2.6228
2011-06-27,6.8571,1.381,13.8911,10.7069,6.9297,3.2872,8.3016,4.487,8.0245,2.6011
2011-06-28,6.7818,1.3923,14.0965,10.7655,7.0092,3.2872,8.3246,4.4684,7.9766,2.574
2011-06-29,6.6975,1.3742,14.0022,10.7069,6.8326,3.2195,8.2742,4.4499,7.9766,2.574
2011-06-30,6.839,1.3833,14.4633,10.7069,6.9209,3.273,8.3154,4.4622,8.2581,2.574
2011-07-01,6.8164,1.3969,14.6952,10.6233,6.9297,3.2979,8.2467,4.4437,8.0664,2.574
2011-07-04,7.0783,1.424,15.4155,10.8575,7.1328,3.3977,8.3497,4.5179,8.0964,2.574
2011-07-05,7.1702,1.4195,15.8138,10.7822,7.2829,3.3835,8.5765,4.5241,8.1443,2.574
2011-07-06,7.0949,1.4263,16.1194,10.9746,7.3623,3.4512,8.588,4.4994,8.0844,2.574
2011-07-07,7.0934,1.415,16.0839,11.0248,7.4771,3.5118,8.6063,4.4746,7.9527,2.5569
2011-07-08,7.0205,1.4263,16.2558,11.1921,7.3005,3.5047,8.7392,4.4684,8.1024,2.5968
2011-07-11,7.0493,1.4308,16.1249,11.3594,7.4859,3.5154,8.8239,4.4808,8.1323,2.5626
2011-07-12,6.908,1.3923,15.7702,11.4598,7.3535,3.4013,8.6773,4.4189,7.9347,2.5112
2011-07-13,6.9962,1.424,16.1494,11.6103,7.4153,3.4548,8.7781,4.4561,8.0006,2.5569
2011-07-14,6.9567,1.4422,16.4386,11.5518,7.274,3.4869,8.9934,4.4437,8.1383,2.574
2011-07-15,6.9582,1.4467,16.7879,11.3928,7.3535,3.5011,8.9957,4.4561,8.1802,2.5911
2011-07-18,6.8731,1.4399,16.616,11.7023,7.3535,3.5404,8.9064,4.4499,8.2042,2.574
2011-07-19,6.6665,1.424,16.3759,11.443,7.1063,3.4904,8.8652,4.4065,8.2042,2.5455
2011-07-20,6.7364,1.4286,16.6514,11.2841,7.0445,3.5083,8.6773,4.4251,8.2401,2.5397
2011-07-21,6.6893,1.4173,16.4523,11.2255,7.0092,3.5261,8.549,4.3756,7.9946,2.5226
2011-07-22,6.7835,1.4376,16.6978,11.2423,7.0445,3.576,8.6063,4.3756,8.0126,2.5169
2011-07-25,6.4675,1.3629,15.9884,11.1084,7.018,3.4655,8.4139,4.2023,7.8628,2.4656
2011-07-26,6.5176,1.3833,15.3855,11.4598,7.6624,3.4548,8.5926,4.1714,7.9048,2.4713
2011-07-27,6.5662,1.4014,15.6556,11.3343,7.5124,3.4655,8.7002,4.159,8.2102,2.477
2011-07-28,6.5753,1.3946,15.8438,11.3176,7.5124,3.4191,8.7483,4.128,8.2162,2.4827
2011-07-29,6.548,1.3652,15.3554,10.9411,7.3005,3.3264,8.6361,4.1714,7.9587,2.6767
2011-08-01,6.5586,1.381,15.4455,11.0415,7.3182,3.33,8.6315,4.159,7.8808,2.5911
2011-08-02,6.6604,1.3539,15.3063,11.1084,7.0975,3.3122,8.714,4.1219,7.8569,2.5797
2011-08-03,6.6285,1.3674,15.5983,11.0415,6.9033,3.3193,8.714,4.0971,7.8628,2.5911
2011-08-04,6.5784,1.3765,15.6801,11.1084,6.9915,3.33,8.9339,4.1342,7.8149,2.5569
2011-08-05,6.3976,1.3765,15.47,10.7989,6.9474,3.2587,8.9431,4.0476,7.6592,2.4998
2011-08-08,6.2046,1.2407,14.7334,10.5229,6.4795,3.1303,9.179,3.9733,7.252,2.4199
2011-08-09,6.0968,1.2135,15.0062,10.6149,6.5678,3.1196,9.0828,3.9362,7.2999,2.4484
2011-08-10,6.115,1.2225,15.3473,10.732,6.6914,3.1945,9.1607,3.9609,7.3179,2.4656
2011-08-11,6.1059,1.2452,15.8247,10.8993,7.1593,3.223,9.3645,3.9795,7.4017,2.4941
2011-08-12,6.2001,1.2724,16.3841,10.8319,7.1063,3.2373,9.1194,4.0043,7.4556,2.4941
2011-08-15,6.4097,1.2859,17.3253,10.8403,7.1593,3.2837,9.0965,4.0476,7.4975,2.5911
2011-08-16,6.2821,1.2882,17.4891,10.7054,7.1857,3.2444,9.0553,4.0538,7.4197,2.574
2011-08-17,6.2882,1.2882,17.4945,10.7307,7.2564,3.2373,8.9408,4.06,7.4796,2.5683
2011-08-18,6.1287,1.2701,17.7346,10.6127,7.0357,3.2052,8.9224,4.0414,7.5514,2.5226
2011-08-19,6.0345,1.2565,17.871,10.4778,6.9297,3.1303,8.9316,3.9424,7.4916,2.5055
2011-08-22,6.0421,1.2452,17.5709,10.3851,6.7444,3.1232,8.6475,3.8929,7.2939,2.4941
2011-08-23,6.1682,1.2791,18.0074,10.5031,6.8856,3.1803,8.6888,3.9547,7.4077,2.5797
2011-08-24,6.1545,1.2746,18.0102,10.5284,6.868,3.1589,8.6453,3.9238,7.3239,2.5569
2011-08-25,6.2852,1.3018,18.0511,10.9415,7.2034,3.248,8.7025,4.0166,7.6113,2.6425
2011-08-26,6.2927,1.3086,18.2066,10.992,7.1504,3.248,8.7163,3.9919,7.5814,2.6425
2011-08-29,6.1727,1.2814,18.002,11.0089,6.9297,3.1731,8.8171,3.9114,7.4197,2.5455
2011-08-30,6.2289,1.2656,17.9229,10.874,6.9033,3.1125,8.9476,3.9238,7.4017,2.5283
2011-08-31,6.3505,1.2678,17.459,11.1101,6.9121,3.1339,8.8514,3.9114,7.3538,2.5455
2011-09-01,6.3171,1.2633,16.9161,10.9415,6.7532,3.166,8.7392,3.899,7.2879,2.5683
2011-09-02,6.27,1.2497,16.5314,10.7813,6.506,3.166,8.6773,3.8248,7.2041,2.5455
2011-09-05,6.0998,1.2158,16.7387,10.815,6.4619,3.0911,8.4734,3.7629,7.2041,2.5626
2011-09-06,6.0421,1.2112,16.5887,10.9583,6.506,3.0626,8.3039,3.7443,7.1442,2.5626
2011-09-07,6.1682,1.2452,16.8833,11.0258,6.5678,3.1268,8.588,3.7876,7.1981,2.6482
2011-09-08,6.0785,1.2316,16.8752,10.9162,6.506,3.0983,8.533,3.8557,7.0604,2.6311
2011-09-09,6.1196,1.2407,16.5914,10.9162,6.4707,3.1196,8.4666,3.8805,7.0424,2.6254
2011-09-13,5.9707,1.218,16.5532,10.697,6.3913,3.1303,8.2238,3.9547,6.8807,2.6539
2011-09-14,6.0284,1.218,16.3704,10.7645,6.4266,3.166,8.1734,3.9424,7.0424,2.6881
2011-09-15,6.033,1.2361,16.3268,10.5116,6.506,3.1553,8.226,3.9424,6.9885,2.6368
2011-09-16,6.0254,1.2361,16.3158,10.4273,6.4177,3.1696,8.1711,3.9052,6.9825,2.6482
2011-09-19,5.954,1.2022,16.0976,10.3936,6.1882,3.1375,8.1115,3.8557,6.8867,2.6025
2011-09-20,5.9555,1.2067,16.4495,10.4357,6.2147,3.1517,8.0657,3.9238,6.8628,2.6482
2011-09-21,6.1196,1.2452,16.9134,10.638,6.3559,3.2373,8.1665,3.9857,7.0724,2.6767
2011-09-22,5.9403,1.209,16.3322,10.3936,6.0735,3.1303,7.8412,3.899,6.8688,2.5968
2011-09-23,5.8339,1.1954,16.5096,10.4273,6.0117,3.1482,7.8023,3.8681,6.9286,2.5683
2011-09-26,5.7109,1.1773,16.2804,10.3093,5.8704,3.1624,7.7312,3.8619,6.7849,2.5283
2011-09-27,5.7701,1.1954,16.3622,10.2924,5.9675,3.1731,7.7771,3.9238,6.8628,2.5455
2011-09-28,5.7397,1.1637,16.3622,10.1407,5.8175,3.0804,7.7656,3.8619,6.8448,2.4884
2011-09-29,5.7276,1.1071,15.5519,9.9384,5.685,3.0769,7.9901,3.8805,6.5813,2.4884
2011-09-30,5.6607,1.1207,15.8247,9.9468,5.6674,3.0555,8.013,3.8743,6.4196,2.4541
2011-10-10,5.6106,1.1093,15.5519,10.0142,5.6497,3.0448,7.9672,3.8681,6.0304,2.4028
2011-10-11,5.5985,1.1161,15.5219,10.0732,5.7204,3.0483,7.8298,3.899,6.0364,2.437
2011-10-12,5.7671,1.1569,15.9802,10.4947,5.9764,3.1268,7.9649,3.9733,6.2579,2.5169
2011-10-13,5.7975,1.1659,16.2012,10.579,6.0028,3.1446,7.8756,3.9919,6.3418,2.5169
2011-10-14,5.7321,1.1569,15.9666,10.4947,5.9234,3.1803,7.2891,3.9919,6.3298,2.5055
2011-10-17,5.72,1.1569,15.9666,10.6211,5.9234,3.1553,7.3372,4.0104,6.2879,2.534
2011-10-18,5.4997,1.1252,15.9666,10.6296,5.6939,3.1125,7.3006,3.9238,6.1981,2.477
2011-10-19,5.3447,1.1116,15.9666,10.7223,5.6321,3.0911,7.1013,3.9486,6.1561,2.477
2011-10-20,5.2566,1.0686,15.9666,10.5453,5.3937,2.9806,6.9913,3.8681,5.7369,2.4256
2011-10-21,5.1518,1.0482,15.3363,10.5537,5.3584,2.9307,6.9982,3.8743,5.6172,2.4199
2011-10-24,5.2414,1.0686,14.8616,10.8235,5.535,2.9592,7.2342,3.93,5.8687,2.4827
2011-10-25,5.3326,1.0958,15.0908,10.9836,5.6232,3.0234,7.4495,3.9795,5.9525,2.5055
2011-10-26,5.3782,1.098,15.0008,10.933,5.6321,3.0163,7.674,4.0104,6.1501,2.5455
2011-10-27,5.4329,1.1071,15.3336,10.9499,5.6674,3.0056,7.6282,4.029,6.204,2.5683
2011-10-28,5.6288,1.1229,15.7156,10.9583,5.7557,3.0626,7.8068,4.0352,6.4017,2.574
2011-10-31,5.521,1.1343,15.8111,10.7729,5.738,3.0305,7.8847,4.06,6.4076,2.5397
2011-11-01,5.6759,1.1297,15.9611,10.8487,5.5791,3.0091,7.8298,4.0414,6.5034,2.5455
2011-11-02,5.7671,1.1614,16.0485,11.0511,5.5615,3.1018,8.0199,4.128,6.4651,2.5797
2011-11-03,5.8324,1.1999,16.2094,11.0763,5.7557,3.1838,8.1275,4.0847,6.5034,2.574
2011-11-04,5.8111,1.1931,16.0648,10.992,5.7292,3.191,8.1436,4.1095,6.762,2.5968
2011-11-07,5.7382,1.1976,15.792,10.9415,5.5879,3.2052,7.9993,4.0723,6.762,2.574
2011-11-08,5.7124,1.1705,15.5219,11.0595,5.5791,3.191,8.3795,4.159,6.6758,2.5968
2011-11-09,5.9069,1.2022,15.7156,11.0848,5.6144,3.223,8.4162,4.1714,6.7333,2.6082
2011-11-10,5.8506,1.2044,15.5219,10.7729,5.4732,3.191,8.4185,4.1095,6.6375,2.5569
2011-11-11,5.8491,1.1954,15.6174,10.8403,5.4379,3.2088,8.352,4.1095,6.4555,2.5396
2011-11-14,5.9707,1.2248,16.3704,11.0511,5.5438,3.223,8.5124,4.1899,6.5417,2.58
2011-11-15,5.9722,1.2339,16.3158,11.1438,5.6144,3.2159,8.3841,4.2147,6.8961,2.5569
2011-11-16,5.7291,1.2271,16.2995,10.933,5.4555,3.1196,8.1482,4.1157,6.7812,2.4992
2011-11-17,5.7033,1.2044,17.1344,10.9415,5.4114,3.0876,8.0428,4.1652,6.762,2.4992
2011-11-18,5.4268,1.2044,17.1344,10.8066,5.3408,2.9984,7.8893,4.0847,6.513,2.4472
2011-11-21,5.4085,1.1705,16.7251,10.6464,5.2083,3.0091,7.8893,4.0971,6.4555,2.4299
2011-11-22,5.3614,1.1659,16.5614,10.6802,5.0848,3.0163,7.8893,4.128,6.5226,2.453
2011-11-23,5.3493,1.1682,16.9106,10.8487,5.1024,2.9877,8.0634,4.1033,6.446,2.4241
2011-11-24,5.3858,1.1592,16.8342,10.9162,5.0848,2.9877,8.1321,4.06,6.4172,2.4357
2011-11-25,5.29,1.1546,16.5068,10.8909,5.0141,2.9592,8.1367,4.0476,6.3023,2.4126
2011-11-28,5.2946,1.1433,16.1712,11.0848,4.9259,2.9556,8.3658,4.0352,6.3023,2.3953
2011-11-29,5.4237,1.1727,16.3486,11.1016,5.0671,3.002,8.3177,4.0971,6.4938,2.4183
2011-11-30,5.211,1.1026,15.8084,10.9246,5.0671,2.9022,8.2444,4.029,6.0916,2.3318
2011-12-01,5.4329,1.1093,15.9748,11.1775,5.0318,2.92,8.336,4.0662,6.149,2.3895
2011-12-02,5.3675,1.0799,15.5328,11.0511,4.8729,2.8594,8.1917,3.9857,6.1012,2.3722
2011-12-05,5.249,1.0505,15.0608,10.7729,4.6522,2.7988,7.9924,3.9176,6.015,2.3664
2011-12-06,5.1639,1.0573,15.5382,10.7392,4.5374,2.7881,8.0313,3.9362,5.8904,2.3606
2011-12-07,5.1442,1.0641,15.4564,10.8319,4.5021,2.7702,8.1069,3.9238,5.9766,2.3895
2011-12-08,5.1062,1.0686,15.4428,10.7729,4.4845,2.7916,7.9924,3.9238,5.8904,2.3779
2011-12-09,5.1017,1.0595,15.2763,10.4526,4.458,2.7916,7.8733,3.9609,5.8713,2.3606
2011-12-12,4.9756,1.0414,15.3609,10.3177,4.4315,2.8095,7.7473,3.9114,5.7563,2.3606
2011-12-13,4.7674,0.9894,14.6652,10.2334,4.2814,2.6918,7.7106,3.9547,5.4403,2.326
2011-12-14,4.6763,0.9894,14.2723,10.3261,4.202,2.6419,7.7427,4.0043,5.3062,2.3087
2011-12-15,4.6003,0.9758,14.215,10.0901,4.0343,2.5813,7.5778,3.9857,4.9614,2.2741
2011-12-16,4.6717,1.0143,14.5096,10.52,4.1755,2.6348,7.7771,3.9547,5.0476,2.3145
2011-12-19,4.6884,1.0233,14.8398,10.5453,4.1137,2.674,7.4335,3.9733,5.105,2.2971
2011-12-20,4.6778,1.012,15.0362,10.4188,4.0961,2.6419,7.5594,3.9424,5.0667,2.3029
2011-12-21,4.5881,0.9984,14.2859,10.284,4.0607,2.6241,7.3556,3.9547,4.9805,2.2971
2011-12-22,4.5927,0.9712,14.2423,10.2587,4.0607,2.592,7.4312,3.9609,4.971,2.3202
2011-12-23,4.7355,0.9803,14.1931,10.3767,4.1755,2.6098,7.5113,3.9671,5.0093,2.326
2011-12-26,4.6565,0.9803,13.7266,10.2418,4.1314,2.6098,7.5663,3.93,4.8752,2.3145
2011-12-27,4.7097,0.9622,13.2,10.0732,4.1137,2.5849,7.3693,3.9238,4.8656,2.2914
2011-12-28,4.6945,0.9486,13.3119,10.1154,4.1225,2.5635,7.2135,3.9238,4.8177,2.2914
2011-12-29,4.6945,0.9486,12.9053,10.0479,4.1137,2.5635,7.0692,3.9362,4.856,2.2971
2011-12-30,4.7856,0.9486,13.0963,10.3177,4.1843,2.5742,7.1471,3.9362,4.8943,2.3318
2012-01-04,4.6398,0.9237,13.4783,10.1912,4.0431,2.5385,7.3418,3.8929,4.8464,2.3029
2012-01-05,4.617,0.8671,12.7716,10.225,4.0078,2.5242,7.2846,3.8619,4.6453,2.3664
2012-01-06,4.7021,0.8852,13.6311,10.3261,4.0254,2.5813,7.335,3.8495,4.5591,2.3953
2012-01-09,4.8343,0.9282,14.3187,10.3683,4.1932,2.6455,7.3991,3.8929,4.7315,2.4299
2012-01-10,5.0424,0.9622,14.4633,10.638,4.5021,2.7203,7.5572,3.9609,4.9805,2.4645
2012-01-11,5.0682,0.9622,14.3459,10.5116,4.4492,2.7203,7.6259,3.9486,5.0284,2.4357
2012-01-12,4.9953,0.9667,14.5451,10.461,4.4139,2.6989,7.5159,3.9671,5.0284,2.4645
2012-01-13,4.8738,0.9192,13.6775,10.3851,4.2726,2.6241,7.2731,3.93,4.9805,2.4414
2012-01-16,4.8738,0.8988,13.0854,10.3851,4.1667,2.5813,6.5515,3.9362,4.8848,2.453
2012-01-17,5.0895,0.935,13.8821,10.6717,4.4227,2.7025,6.6935,4.0414,5.3253,2.5165
2012-01-18,5.0454,0.9033,13.2246,10.638,4.3521,2.674,6.2217,4.0104,5.2296,2.4818
2012-01-19,5.1366,0.9056,13.3692,10.7982,4.5639,2.6918,6.6225,4.06,5.2679,2.5165
2012-01-20,5.366,0.9146,13.6911,10.874,4.5904,2.731,6.7371,4.0662,5.2679,2.5626
2012-01-30,5.2126,0.9124,13.451,10.5874,4.4403,2.6633,6.6981,3.9919,5.2104,2.5222
2012-01-31,5.1503,0.9124,13.2682,10.5369,4.4315,2.6704,6.6409,4.0166,5.3062,2.5165
2012-02-01,5.0986,0.9079,13.8766,10.5284,4.3697,2.6989,6.6088,3.9857,5.2008,2.4761
2012-02-02,5.2065,0.9214,14.0131,10.7982,4.458,2.7596,6.6523,4.0104,5.3541,2.5338
2012-02-03,5.2202,0.9373,14.2259,10.9415,4.4933,2.8879,6.9868,4.0352,5.3636,2.5569
2012-02-06,5.0865,0.9509,14.6406,10.9668,4.4668,2.977,7.2135,4.0043,5.3062,2.5626
2012-02-07,5.0287,0.9237,14.8452,10.874,4.3432,2.92,7.1357,3.9176,5.1338,2.5165
2012-02-08,5.1457,0.9554,14.8425,11.0763,4.4492,2.9806,7.3212,4.0043,5.3158,2.5742
2012-02-09,5.1336,0.9645,15.2027,11.0173,4.4756,2.9949,7.3785,3.9671,5.3158,2.5915
2012-02-10,5.1488,0.9667,14.6679,10.9583,4.4756,2.9378,7.3464,3.9609,5.3541,2.5742
2012-02-13,5.1062,0.9803,14.7061,10.9668,4.5021,3.0056,7.3601,3.9547,5.3732,2.5742
2012-02-14,5.0439,0.9803,14.4523,10.9415,4.4756,2.9378,7.3029,3.9609,5.3828,2.5396
2012-02-15,5.1898,1.0075,14.5424,11.0173,4.6081,2.9485,7.2616,3.9857,5.8138,2.5396
2012-02-16,5.2581,1.0143,14.2695,10.8235,4.5463,2.8808,7.2067,4.0104,5.6797,2.5396
2012-02-17,5.2536,0.9939,14.4196,10.7813,4.5198,2.8986,7.2273,3.9919,5.6893,2.5453
2012-02-20,5.1958,0.9962,14.7579,10.9078,4.5021,2.8843,7.4587,3.9857,5.6701,2.5511
2012-02-21,5.2323,1.0052,14.8643,10.9078,4.5198,2.9307,7.548,3.9857,5.6606,2.5511
2012-02-22,5.287,1.0233,15.129,10.9246,4.6345,2.9592,7.6488,4.0043,5.6893,2.5569
2012-02-23,5.287,1.0188,14.9735,11.0173,4.6434,2.9449,7.6488,4.0228,5.7755,2.5684
2012-02-24,5.4085,1.0346,15.0362,11.1353,4.7316,2.9735,7.8595,4.0414,5.8713,2.5915
2012-02-27,5.4739,1.0324,15.2681,11.1353,4.8376,2.9628,7.8847,4.06,5.8713,2.5915
2012-02-28,5.4389,1.0143,15.4428,11.0595,4.7846,2.9485,7.832,4.0723,5.8904,2.6434
2012-02-29,5.3052,0.9962,14.9789,11.0595,4.6875,2.8451,7.7771,4.0414,5.7947,2.6088
2012-03-01,5.2794,1.012,14.9025,11.1691,4.6875,2.8629,7.7702,4.06,5.8904,2.6146
2012-03-02,5.3873,1.0278,14.9025,11.2871,4.767,2.8986,7.8389,4.1219,5.9671,2.6723
2012-03-05,5.3858,1.0278,15.6256,11.1185,4.7316,2.9556,7.8206,4.1157,5.9766,2.6434
2012-03-06,5.2809,1.046,15.4646,11.2449,4.6257,2.895,7.6992,4.1219,5.9383,2.6434
2012-03-07,5.1807,1.0505,15.4428,11.1353,4.5816,2.8808,7.5457,4.1342,6.1107,2.603
2012-03-08,5.2278,1.0528,15.7838,11.2028,4.6345,2.895,7.4816,4.1466,6.149,2.6088
2012-03-09,5.2931,1.0641,15.8384,11.4304,4.6787,3.0198,7.4953,4.1961,6.1874,2.6204
2012-03-12,5.2673,1.0595,15.9011,11.3545,4.6169,2.9913,7.635,4.1714,6.2927,2.5915
2012-03-13,5.3934,1.0754,16.425,11.3714,4.6434,3.0056,7.5388,4.2085,6.4651,2.6204
2012-03-14,5.2338,1.0052,14.9107,11.1859,4.4933,2.8665,7.3762,4.1342,6.2161,2.5915
2012-03-15,5.129,0.9826,14.5969,11.1185,4.3609,2.8736,7.3716,4.1033,6.0628,2.5857
2012-03-16,5.1609,1.0165,15.2927,11.1269,4.3962,2.8986,7.4403,4.159,6.1203,2.5857
2012-03-19,5.1199,1.0324,15.2981,11.1269,4.3697,2.9057,7.564,4.1219,6.0724,2.5742
2012-03-20,5.0135,1.0075,15.0062,11.0595,4.2461,2.8416,7.3212,4.1404,5.9575,2.5396
2012-03-21,5.0378,1.0052,14.7661,10.9836,4.2638,2.8665,7.1906,4.1404,5.9766,2.5453
2012-03-22,5.0211,1.0143,14.7306,10.9836,4.2814,2.8416,7.0876,4.1219,5.9862,2.6088
2012-03-23,4.9087,1.0097,14.5697,10.9668,4.2196,2.7952,7.0234,4.0971,5.8042,2.5626
2012-03-26,4.8996,1.0007,14.6788,11.0005,4.1843,2.8843,7.1494,4.0847,5.7372,2.5742
2012-03-27,4.8814,1.012,14.2261,11.0089,4.149,2.8701,7.1883,4.0971,5.7468,2.5684
2012-03-28,4.7021,0.9577,13.2222,10.874,4.0254,2.8202,7.0921,4.0228,5.5839,2.5049
